model,layer,mode,logN,forward_time,backward_time,update_time,num_cores
audio1d,Activation_ReLU3,Plain,-,0.000056,0.000056,0.000000,2
audio1d,MaxPool1D_2,Plain,-,0.000032,0.000009,0.000001,2
audio1d,Conv2D_16_8_1_3,HE,14,2.077814,9.151714,0.012063,2
audio1d,Conv2D_16_8_1_3,Plain,-,0.000002,0.000002,0.000006,2
audio1d,Activation_ReLU3,HE,14,0.079639,0.081870,0.000001,2
audio1d,Activation_ReLU3,Plain,-,0.000072,0.000072,0.000000,2
audio1d,MaxPool1D_2,Plain,-,0.000041,0.000011,0.000001,2
audio1d,Flatten,HE,14,0.000002,0.000001,0.000000,2
audio1d,Flatten,Plain,-,0.000031,0.000021,0.000000,2
audio1d,Linear_2000_5,HE,14,1.441524,242.821271,0.070209,2
audio1d,Linear_2000_5,Plain,-,0.000036,0.000100,0.000068,2
audio1d,Activation_ReLU3,HE,14,0.085607,0.085417,0.000001,2
audio1d,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,2
audio1d,Conv2D_12_16_1_3,HE,14,2.080697,7.309121,0.013116,2
audio1d,Conv2D_12_16_1_3,Plain,-,0.000002,0.000001,0.000012,2
audio1d,Activation_ReLU3,HE,14,0.083716,0.086456,0.000001,2
audio1d,Activation_ReLU3,Plain,-,0.000133,0.000120,0.000000,2
audio1d,MaxPool1D_2,Plain,-,0.000049,0.000026,0.000001,2
audio1d,Conv2D_16_8_1_3,HE,14,2.189439,9.626740,0.012003,2
audio1d,Conv2D_16_8_1_3,Plain,-,0.000003,0.000001,0.000008,2
audio1d,Activation_ReLU3,HE,14,0.080142,0.083093,0.000001,2
audio1d,Activation_ReLU3,Plain,-,0.000172,0.000133,0.000000,2
audio1d,MaxPool1D_2,Plain,-,0.000071,0.000035,0.000001,2
audio1d,Flatten,HE,14,0.000001,0.000000,0.000000,2
audio1d,Flatten,Plain,-,0.000102,0.000075,0.000000,2
audio1d,Linear_2000_5,HE,14,1.520330,235.278221,0.071624,2
audio1d,Linear_2000_5,Plain,-,0.000037,0.000090,0.000020,2
audio1d,Activation_ReLU3,HE,14,0.086494,0.088757,0.000001,2
audio1d,Activation_ReLU3,Plain,-,0.000001,0.000010,0.000000,2
bcwfc,Linear_64_32,HE,14,6.653162,19.683546,0.415541,2
bcwfc,Linear_64_32,Plain,-,0.000008,0.000023,0.000005,2
bcwfc,Activation_ReLU3,HE,14,0.087130,0.088704,0.000001,2
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,2
bcwfc,Linear_32_16,HE,14,2.979768,8.665985,0.210199,2
bcwfc,Linear_32_16,Plain,-,0.000006,0.000035,0.000002,2
bcwfc,Activation_ReLU3,HE,14,0.087214,0.087090,0.000001,2
bcwfc,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,2
bcwfc,Linear_16_10,HE,14,1.672895,4.627321,0.132144,2
bcwfc,Linear_16_10,Plain,-,0.000003,0.000016,0.000001,2
bcwfc,Linear_64_32,HE,14,6.551018,18.461934,0.448098,2
bcwfc,Linear_64_32,Plain,-,0.000018,0.000018,0.000005,2
bcwfc,Activation_ReLU3,HE,14,0.087318,0.088693,0.000001,2
bcwfc,Activation_ReLU3,Plain,-,0.000001,0.000002,0.000000,2
bcwfc,Linear_32_16,HE,14,2.901982,8.075469,0.200662,2
bcwfc,Linear_32_16,Plain,-,0.000004,0.000007,0.000002,2
bcwfc,Activation_ReLU3,HE,14,0.079030,0.081548,0.000001,2
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,2
bcwfc,Linear_16_10,HE,14,1.590313,4.260474,0.141445,2
bcwfc,Linear_16_10,Plain,-,0.000004,0.000015,0.000001,2
mnistfc,Linear_784_128,HE,14,34.786758,224.569665,1.465858,2
mnistfc,Linear_784_128,Plain,-,0.000285,0.000572,0.000738,2
mnistfc,Activation_ReLU3,HE,14,0.091493,0.091639,0.000001,2
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000005,0.000000,2
mnistfc,Linear_128_32,HE,14,6.310014,29.425546,0.359705,2
mnistfc,Linear_128_32,Plain,-,0.000014,0.000024,0.000008,2
mnistfc,Activation_ReLU3,HE,14,0.068697,0.070823,0.000001,2
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000001,2
mnistfc,Linear_32_10,HE,14,1.917196,6.898540,0.124678,2
mnistfc,Linear_32_10,Plain,-,0.000003,0.000010,0.000002,2
mnistfc,Linear_784_128,HE,14,39.410584,225.316447,1.500305,2
mnistfc,Linear_784_128,Plain,-,0.000179,0.000445,0.000640,2
mnistfc,Activation_ReLU3,HE,14,0.074022,0.078875,0.000002,2
mnistfc,Activation_ReLU3,Plain,-,0.000006,0.000009,0.000000,2
mnistfc,Linear_128_32,HE,14,6.657261,28.214402,0.361783,2
mnistfc,Linear_128_32,Plain,-,0.000012,0.000022,0.000008,2
mnistfc,Activation_ReLU3,HE,14,0.072454,0.074579,0.000001,2
mnistfc,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,2
mnistfc,Linear_32_10,HE,14,1.666515,6.178833,0.111775,2
mnistfc,Linear_32_10,Plain,-,0.000019,0.000007,0.000001,2
