model,layer,mode,logN,forward_time,backward_time,update_time,num_cores
lenet,Linear_120_84,HE,13,8.831110,24.218491,0.499353,1
lenet,Linear_120_84,Plain,-,0.000024,0.000083,0.000070,1
lenet,Activation_ReLU3,HE,13,0.040433,0.040981,0.000001,1
lenet,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
lenet,Linear_84_10,HE,13,1.093312,6.924646,0.057726,1
lenet,Linear_84_10,Plain,-,0.000005,0.000013,0.000002,1
audio1d,Conv2D_12_16_1_3,HE,13,0.867243,14.652564,0.007811,1
audio1d,Conv2D_12_16_1_3,Plain,-,0.000004,0.000004,0.000011,1
audio1d,Activation_ReLU3,HE,13,0.048611,0.038279,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000054,0.000056,0.000000,1
audio1d,MaxPool1D_2,Plain,-,0.000030,0.000009,0.000001,1
audio1d,Conv2D_16_8_1_3,HE,13,0.988227,4.296262,0.005438,1
audio1d,Conv2D_16_8_1_3,Plain,-,0.000002,0.000002,0.000006,1
audio1d,Activation_ReLU3,HE,13,0.036622,0.037745,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000071,0.000072,0.000000,1
audio1d,MaxPool1D_2,Plain,-,0.000040,0.000011,0.000001,1
audio1d,Flatten,HE,13,0.000002,0.000001,0.000000,1
audio1d,Flatten,Plain,-,0.000031,0.000021,0.000000,1
audio1d,Linear_2000_5,HE,13,0.675729,132.378584,0.032782,1
audio1d,Linear_2000_5,Plain,-,0.000037,0.000108,0.000117,1
audio1d,Activation_ReLU3,HE,13,0.041307,0.040929,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,1
audio1d,Conv2D_12_16_1_3,HE,13,0.878223,3.246312,0.005508,1
audio1d,Conv2D_12_16_1_3,Plain,-,0.000002,0.000002,0.000014,1
audio1d,Activation_ReLU3,HE,13,0.036653,0.037959,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000055,0.000061,0.000000,1
audio1d,MaxPool1D_2,Plain,-,0.000031,0.000009,0.000001,1
audio1d,Conv2D_16_8_1_3,HE,13,0.970860,4.276654,0.005511,1
audio1d,Conv2D_16_8_1_3,Plain,-,0.000003,0.000002,0.000008,1
audio1d,Activation_ReLU3,HE,13,0.036761,0.037871,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000071,0.000073,0.000000,1
audio1d,MaxPool1D_2,Plain,-,0.000040,0.000011,0.000001,1
audio1d,Flatten,HE,13,0.000001,0.000001,0.000000,1
audio1d,Flatten,Plain,-,0.000031,0.000020,0.000000,1
audio1d,Linear_2000_5,HE,13,0.691824,118.532327,0.029572,1
audio1d,Linear_2000_5,Plain,-,0.000057,0.000059,0.000020,1
audio1d,Activation_ReLU3,HE,13,0.036871,0.040145,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,1
bcwfc,Linear_64_32,HE,13,2.904286,8.650544,0.182703,1
bcwfc,Linear_64_32,Plain,-,0.000008,0.000015,0.000005,1
bcwfc,Activation_ReLU3,HE,13,0.036540,0.037712,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,1
bcwfc,Linear_32_16,HE,13,1.298508,3.889060,0.095250,1
bcwfc,Linear_32_16,Plain,-,0.000004,0.000010,0.000002,1
bcwfc,Activation_ReLU3,HE,13,0.039974,0.039878,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
bcwfc,Linear_16_10,HE,13,0.770541,2.184371,0.060681,1
bcwfc,Linear_16_10,Plain,-,0.000003,0.000007,0.000001,1
bcwfc,Linear_64_32,HE,13,2.981163,8.629949,0.182867,1
bcwfc,Linear_64_32,Plain,-,0.000009,0.000015,0.000005,1
bcwfc,Activation_ReLU3,HE,13,0.036356,0.037739,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
bcwfc,Linear_32_16,HE,13,1.318771,3.718303,0.091692,1
bcwfc,Linear_32_16,Plain,-,0.000005,0.000006,0.000002,1
bcwfc,Activation_ReLU3,HE,13,0.036167,0.037619,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
bcwfc,Linear_16_10,HE,13,0.737539,6.893664,0.242242,1
bcwfc,Linear_16_10,Plain,-,0.000477,0.000017,0.000001,1
mnistfc,Linear_784_128,HE,13,16.029098,102.935698,0.773392,1
mnistfc,Linear_784_128,Plain,-,0.000206,0.001054,0.000640,1
mnistfc,Activation_ReLU3,HE,13,0.040971,0.039942,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000004,0.000002,0.000000,1
mnistfc,Linear_128_32,HE,13,3.585836,14.927921,0.189293,1
mnistfc,Linear_128_32,Plain,-,0.000019,0.000043,0.000033,1
mnistfc,Activation_ReLU3,HE,13,0.038838,0.039956,0.000006,1
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
mnistfc,Linear_32_10,HE,13,0.857372,3.278296,0.059825,1
mnistfc,Linear_32_10,Plain,-,0.000004,0.000010,0.000001,1
mnistfc,Linear_784_128,HE,13,34.451783,100.957567,0.727312,1
mnistfc,Linear_784_128,Plain,-,0.000205,0.000502,0.000692,1
mnistfc,Activation_ReLU3,HE,13,0.039250,0.040387,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000003,0.000000,1
mnistfc,Linear_128_32,HE,13,3.234399,13.773306,0.182325,1
mnistfc,Linear_128_32,Plain,-,0.000018,0.000025,0.000009,1
mnistfc,Activation_ReLU3,HE,13,0.036158,0.037702,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
mnistfc,Linear_32_10,HE,13,0.815812,3.076273,0.057570,1
mnistfc,Linear_32_10,Plain,-,0.000004,0.000011,0.000001,1
