model,layer,mode,logN,forward_time,backward_time,update_time,num_cores
audio1d,Flatten,HE,15,0.000002,0.000001,0.000000,1
audio1d,Flatten,Plain,-,0.000029,0.000021,0.000000,1
audio1d,Linear_2000_5,HE,15,2.580993,395.437214,0.120038,1
audio1d,Linear_2000_5,Plain,-,0.000026,0.000052,0.000073,1
audio1d,Activation_ReLU3,HE,15,0.137792,0.142101,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,1
audio1d,Conv2D_12_16_1_3,HE,15,3.194486,12.131404,0.021229,1
audio1d,Conv2D_12_16_1_3,Plain,-,0.000001,0.000001,0.000016,1
audio1d,Activation_ReLU3,HE,15,0.137879,0.142303,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000051,0.000051,0.000000,1
audio1d,MaxPool1D_2,Plain,-,0.000028,0.000008,0.000001,1
audio1d,Conv2D_16_8_1_3,HE,15,3.671885,16.148590,0.021143,1
audio1d,Conv2D_16_8_1_3,Plain,-,0.000002,0.000001,0.000010,1
audio1d,Activation_ReLU3,HE,15,0.137931,0.142305,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000067,0.000067,0.000000,1
audio1d,MaxPool1D_2,Plain,-,0.000036,0.000010,0.000001,1
audio1d,Flatten,HE,15,0.000001,0.000000,0.000000,1
audio1d,Flatten,Plain,-,0.000030,0.000020,0.000000,1
audio1d,Linear_2000_5,HE,15,2.587463,395.815063,0.121647,1
audio1d,Linear_2000_5,Plain,-,0.000108,0.000053,0.000022,1
audio1d,Activation_ReLU3,HE,15,0.138599,0.142996,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,1
bcwfc,Linear_64_32,HE,15,10.723844,31.783789,0.713835,1
bcwfc,Linear_64_32,Plain,-,0.000007,0.000014,0.000005,1
bcwfc,Activation_ReLU3,HE,15,0.140304,0.142609,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000012,0.000001,0.000000,1
bcwfc,Linear_32_16,HE,15,4.865277,13.785559,0.358911,1
bcwfc,Linear_32_16,Plain,-,0.000003,0.000013,0.000001,1
bcwfc,Activation_ReLU3,HE,15,0.139081,0.141574,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,1
bcwfc,Linear_16_10,HE,15,2.699755,7.304300,0.224795,1
bcwfc,Linear_16_10,Plain,-,0.000003,0.000012,0.000001,1
bcwfc,Linear_64_32,HE,15,11.373877,32.430404,0.714594,1
bcwfc,Linear_64_32,Plain,-,0.000007,0.000013,0.000005,1
bcwfc,Activation_ReLU3,HE,15,0.138848,0.146083,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,1
bcwfc,Linear_32_16,HE,15,4.989843,13.780603,0.357060,1
bcwfc,Linear_32_16,Plain,-,0.000003,0.000006,0.000002,1
bcwfc,Activation_ReLU3,HE,15,0.137687,0.142235,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,1
bcwfc,Linear_16_10,HE,15,2.742711,7.307418,0.224549,1
bcwfc,Linear_16_10,Plain,-,0.000003,0.000010,0.000001,1
mnistfc,Linear_784_128,HE,15,61.264335,377.536557,2.971147,1
mnistfc,Linear_784_128,Plain,-,0.000178,0.000467,0.000597,1
mnistfc,Activation_ReLU3,HE,15,0.137895,0.142378,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000008,0.000002,0.000000,1
mnistfc,Linear_128_32,HE,15,12.175891,52.992446,0.708023,1
mnistfc,Linear_128_32,Plain,-,0.000020,0.000022,0.000008,1
mnistfc,Activation_ReLU3,HE,15,0.137781,0.141967,0.000002,1
mnistfc,Activation_ReLU3,Plain,-,0.000008,0.000001,0.000000,1
mnistfc,Linear_32_10,HE,15,3.179192,12.505864,0.223560,1
mnistfc,Linear_32_10,Plain,-,0.000004,0.000005,0.000001,1
mnistfc,Linear_784_128,HE,15,61.744454,377.253321,2.997791,1
mnistfc,Linear_784_128,Plain,-,0.000174,0.000445,0.000590,1
mnistfc,Activation_ReLU3,HE,15,0.138388,0.142959,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000002,0.000000,1
mnistfc,Linear_128_32,HE,15,12.150228,52.240465,0.709911,1
mnistfc,Linear_128_32,Plain,-,0.000012,0.000022,0.000008,1
mnistfc,Activation_ReLU3,HE,15,0.137878,0.142466,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,1
mnistfc,Linear_32_10,HE,15,3.101884,11.794672,0.225854,1
mnistfc,Linear_32_10,Plain,-,0.000003,0.000013,0.000001,1
