model,layer,mode,logN,forward_time,backward_time,update_time,num_cores
audio1d,Conv2D_16_8_1_3,Plain,-,0.000002,0.000001,0.000003,1
audio1d,Activation_ReLU3,HE,13,0.039242,0.040303,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000161,0.000165,0.000000,1
audio1d,MaxPool1D_2,Plain,-,0.000069,0.000035,0.000001,1
audio1d,Flatten,HE,13,0.000002,0.000001,0.000000,1
audio1d,Flatten,Plain,-,0.000077,0.000070,0.000000,1
audio1d,Linear_2000_5,HE,13,0.715883,129.604707,0.029527,1
audio1d,Linear_2000_5,Plain,-,0.000028,0.000063,0.000091,1
audio1d,Activation_ReLU3,HE,13,0.036623,0.037912,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000001,1
audio1d,Conv2D_12_16_1_3,HE,13,0.910854,3.240301,0.005509,1
audio1d,Conv2D_12_16_1_3,Plain,-,0.000003,0.000002,0.000018,1
audio1d,Activation_ReLU3,HE,13,0.036761,0.038009,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000054,0.000055,0.000000,1
audio1d,MaxPool1D_2,Plain,-,0.000031,0.000010,0.000001,1
audio1d,Conv2D_16_8_1_3,HE,13,0.968291,4.283461,0.005497,1
audio1d,Conv2D_16_8_1_3,Plain,-,0.000002,0.000002,0.000009,1
audio1d,Activation_ReLU3,HE,13,0.036613,0.037798,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000072,0.000074,0.000000,1
audio1d,MaxPool1D_2,Plain,-,0.000041,0.000011,0.000001,1
audio1d,Flatten,HE,13,0.000001,0.000001,0.000000,1
audio1d,Flatten,Plain,-,0.000031,0.000020,0.000000,1
audio1d,Linear_2000_5,HE,13,0.693293,121.770626,0.032477,1
audio1d,Linear_2000_5,Plain,-,0.000059,0.000103,0.000020,1
audio1d,Activation_ReLU3,HE,13,0.039031,0.040314,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,1
bcwfc,Linear_64_32,HE,13,3.019635,9.036723,0.190481,1
bcwfc,Linear_64_32,Plain,-,0.000010,0.000023,0.000005,1
bcwfc,Activation_ReLU3,HE,13,0.039196,0.040189,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000005,0.000001,0.000000,1
bcwfc,Linear_32_16,HE,13,1.343695,3.735805,0.091667,1
bcwfc,Linear_32_16,Plain,-,0.000004,0.000015,0.000002,1
bcwfc,Activation_ReLU3,HE,13,0.036264,0.037623,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,1
bcwfc,Linear_16_10,HE,13,0.723165,11.361004,0.916341,1
bcwfc,Linear_16_10,Plain,-,0.007922,0.000014,0.000001,1
bcwfc,Linear_64_32,HE,13,3.044443,9.232369,0.189262,1
bcwfc,Linear_64_32,Plain,-,0.000009,0.000036,0.000005,1
bcwfc,Activation_ReLU3,HE,13,0.040011,0.039940,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
bcwfc,Linear_32_16,HE,13,1.382890,3.742730,0.092783,1
bcwfc,Linear_32_16,Plain,-,0.000004,0.000006,0.000002,1
bcwfc,Activation_ReLU3,HE,13,0.036617,0.037766,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
bcwfc,Linear_16_10,HE,13,0.735987,1.985442,0.057652,1
bcwfc,Linear_16_10,Plain,-,0.000003,0.000008,0.000001,1
mnistfc,Linear_784_128,HE,13,16.001175,104.445078,0.769701,1
mnistfc,Linear_784_128,Plain,-,0.000202,0.000502,0.000643,1
mnistfc,Activation_ReLU3,HE,13,0.036336,0.037547,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000008,0.000003,0.000000,1
mnistfc,Linear_128_32,HE,13,3.142891,31.349739,0.177929,1
mnistfc,Linear_128_32,Plain,-,0.000029,0.000033,0.000012,1
mnistfc,Activation_ReLU3,HE,13,0.035732,0.036711,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
mnistfc,Linear_32_10,HE,13,0.800221,3.069163,0.056477,1
mnistfc,Linear_32_10,Plain,-,0.000003,0.000006,0.000001,1
mnistfc,Linear_784_128,HE,13,15.976601,102.925672,0.791797,1
mnistfc,Linear_784_128,Plain,-,0.000207,0.000755,0.000641,1
mnistfc,Activation_ReLU3,HE,13,0.038266,0.039529,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000001,0.000003,0.000000,1
mnistfc,Linear_128_32,HE,13,3.203094,13.815751,0.186897,1
mnistfc,Linear_128_32,Plain,-,0.000013,0.000041,0.000009,1
mnistfc,Activation_ReLU3,HE,13,0.036770,0.036947,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000024,0.000001,0.000000,1
mnistfc,Linear_32_10,HE,13,0.793646,3.037127,0.069643,1
mnistfc,Linear_32_10,Plain,-,0.000004,0.000009,0.000001,1
