model,layer,mode,logN,forward_time,backward_time,update_time,num_cores
audio1d,Conv2D_12_16_1_3,HE,16,6.234597,25.604194,0.044943,1
audio1d,Conv2D_12_16_1_3,Plain,-,0.000003,0.000002,0.000007,1
audio1d,Activation_ReLU3,HE,16,0.291302,0.313259,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000050,0.000053,0.000000,1
audio1d,MaxPool1D_2,Plain,-,0.000028,0.000008,0.000001,1
audio1d,Conv2D_16_8_1_3,HE,16,7.176545,33.884331,0.045076,1
audio1d,Conv2D_16_8_1_3,Plain,-,0.000002,0.000002,0.000009,1
audio1d,Activation_ReLU3,HE,16,0.291512,0.299072,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000066,0.000068,0.000000,1
audio1d,MaxPool1D_2,Plain,-,0.000036,0.000010,0.000001,1
audio1d,Flatten,HE,16,0.000001,0.000000,0.000000,1
audio1d,Flatten,Plain,-,0.000029,0.000020,0.000000,1
audio1d,Linear_2000_5,HE,16,5.399365,815.114146,0.254630,1
audio1d,Linear_2000_5,Plain,-,0.000050,0.000053,0.000017,1
audio1d,Activation_ReLU3,HE,16,0.291626,0.299549,0.000001,1
audio1d,Activation_ReLU3,Plain,-,0.000001,0.000001,0.000000,1
bcwfc,Linear_64_32,HE,16,22.905513,66.106153,1.531137,1
bcwfc,Linear_64_32,Plain,-,0.000008,0.000014,0.000004,1
bcwfc,Activation_ReLU3,HE,16,0.292280,0.300433,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000009,0.000001,0.000000,1
bcwfc,Linear_32_16,HE,16,10.179871,28.688606,0.760905,1
bcwfc,Linear_32_16,Plain,-,0.000004,0.000012,0.000002,1
bcwfc,Activation_ReLU3,HE,16,0.291244,0.300399,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
bcwfc,Linear_16_10,HE,16,5.915486,15.937085,0.494586,1
bcwfc,Linear_16_10,Plain,-,0.000003,0.000007,0.000001,1
bcwfc,Linear_64_32,HE,16,23.823993,67.272908,1.519769,1
bcwfc,Linear_64_32,Plain,-,0.000008,0.000015,0.000004,1
bcwfc,Activation_ReLU3,HE,16,0.290789,0.299135,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000002,0.000000,1
bcwfc,Linear_32_16,HE,16,10.290030,28.639448,0.759515,1
bcwfc,Linear_32_16,Plain,-,0.000004,0.000007,0.000002,1
bcwfc,Activation_ReLU3,HE,16,0.291839,0.300144,0.000001,1
bcwfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
bcwfc,Linear_16_10,HE,16,5.723276,15.905445,0.494920,1
bcwfc,Linear_16_10,Plain,-,0.000003,0.000006,0.000001,1
mnistfc,Linear_784_128,HE,16,128.223109,788.251163,6.264147,1
mnistfc,Linear_784_128,Plain,-,0.000204,0.000461,0.000574,1
mnistfc,Activation_ReLU3,HE,16,0.291377,0.299248,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000005,0.000004,0.000000,1
mnistfc,Linear_128_32,HE,16,24.848285,109.413493,1.551804,1
mnistfc,Linear_128_32,Plain,-,0.000012,0.000023,0.000008,1
mnistfc,Activation_ReLU3,HE,16,0.291970,0.300333,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
mnistfc,Linear_32_10,HE,16,6.370201,25.126704,0.478750,1
mnistfc,Linear_32_10,Plain,-,0.000004,0.000006,0.000001,1
mnistfc,Linear_784_128,HE,16,130.890539,794.086503,6.258420,1
mnistfc,Linear_784_128,Plain,-,0.000177,0.000439,0.000572,1
mnistfc,Activation_ReLU3,HE,16,0.289497,0.298668,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000004,0.000005,0.000000,1
mnistfc,Linear_128_32,HE,16,24.973678,110.107058,1.605040,1
mnistfc,Linear_128_32,Plain,-,0.000012,0.000034,0.000008,1
mnistfc,Activation_ReLU3,HE,16,0.309500,0.317008,0.000001,1
mnistfc,Activation_ReLU3,Plain,-,0.000002,0.000001,0.000000,1
mnistfc,Linear_32_10,HE,16,6.775192,26.404209,0.541514,1
mnistfc,Linear_32_10,Plain,-,0.000004,0.000012,0.000001,1
